,GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
92,2024-04-13 16:51:47.417344+00:00,G21,15704311.891781103,1565313.132601072,21909298.023869675,21742128.5459593,44.6,-1820.267360962564
93,2024-04-13 16:51:47.417344+00:00,G27,23146763.362111025,13294135.161375292,-2627442.796941278,22142912.226616405,44.0,2814.7059013164367
94,2024-04-13 16:51:47.417344+00:00,G28,5197777.023884434,25764539.105771083,-3851096.185499713,23814801.08385788,36.2,-2669.0260239451536
95,2024-04-13 16:51:47.417344+00:00,G32,8071529.50649097,17955346.993691504,18133530.81511789,21262380.75022645,45.1,1256.448917389114
96,2024-04-13 16:51:48.417344+00:00,G02,14578383.046319446,-5207769.374786043,22044708.096893776,22806011.207198188,44.0,-2630.1208224535676
97,2024-04-13 16:51:48.417344+00:00,G03,23183702.302448764,-12117300.539367734,4049318.212036207,24145277.224132374,43.1,-2623.2264367021635
98,2024-04-13 16:51:48.417344+00:00,G08,24917341.09633236,4702380.251234804,8493511.86508343,21171486.243794966,48.0,901.7053660171966
99,2024-04-13 16:51:48.417344+00:00,G10,-1355182.4548274623,17164016.815568916,20336742.47346712,22790251.114060927,34.1,1894.1887342146972
100,2024-04-13 16:51:48.417344+00:00,G21,15704731.267713662,1567944.6154798083,21908898.41642222,21741784.706391804,44.4,-1803.9754883195617
101,2024-04-13 16:51:48.417344+00:00,G27,23146394.78749426,13294218.721534265,-2630571.2731388886,22143456.323723882,43.4,2831.157553192218
102,2024-04-13 16:51:48.417344+00:00,G28,5197550.518369531,25765050.38001352,-3847969.0945633226,23814302.526604082,36.5,-2655.1784370176424
103,2024-04-13 16:51:48.417344+00:00,G32,8069439.560109178,17954494.19022574,18135306.376969244,21262619.99257533,44.8,1273.132545633449
104,2024-04-13 16:51:49.417344+00:00,G02,14578815.491417965,-5205119.41749534,22045082.852958716,22805511.155701343,46.0,-2635.2912912470947
105,2024-04-13 16:51:49.417344+00:00,G03,23183377.126837976,-12116825.039968807,4052497.274500657,24144782.551733315,44.9,-2628.2305556023866
106,2024-04-13 16:51:49.417344+00:00,G08,24918222.954780146,4703054.7462959895,8490629.876871249,21171659.810613424,49.3,897.0485305647492
107,2024-04-13 16:51:49.417344+00:00,G10,-1357349.173506613,17165344.653556854,20335433.213674664,22790619.55666315,35.8,1886.8884098508272
108,2024-04-13 16:51:49.417344+00:00,G21,15705150.79302923,1570576.0137893008,21908498.365395203,21741439.924512547,45.6,-1809.028166003668
109,2024-04-13 16:51:49.417344+00:00,G27,23146025.869944427,13294302.131519534,-2633699.6950597907,22143992.67293468,45.2,2826.2016725558533
110,2024-04-13 16:51:49.417344+00:00,G28,5197324.004493194,25765561.276395086,-3844841.9216934354,23813795.558345336,38.5,-2660.178389157532
111,2024-04-13 16:51:49.417344+00:00,G32,8067349.364560572,17953641.41385415,18137081.561758265,21262863.42297647,45.7,1268.3988655048554
112,2024-04-13 16:51:50.417344+00:00,G02,14579248.10328289,-5202469.444846471,22045457.159478296,22805011.697511904,46.0,-2630.954334780231
113,2024-04-13 16:51:50.417344+00:00,G03,23183051.64562021,-12116349.297135154,4055676.2499235338,24144281.59725588,45.4,-2623.6277277742583
114,2024-04-13 16:51:50.417344+00:00,G08,24919104.524698675,4703729.039747692,8487747.711623866,21171830.72499878,49.7,902.042072304126
115,2024-04-13 16:51:50.417344+00:00,G10,-1359515.6771552823,17166672.537224706,20334123.525443144,22790987.685161453,33.9,1889.8916824910248
116,2024-04-13 16:51:50.417344+00:00,G21,15705570.467709549,1573207.3274551504,21908097.870802354,21741095.77084113,45.4,-1804.556270606012
117,2024-04-13 16:51:50.417344+00:00,G27,23145656.60945349,13294385.391379155,-2636828.0625841278,22144526.579114996,45.1,2830.8851111704284
118,2024-04-13 16:51:50.417344+00:00,G28,5197097.482206385,25766071.794903025,-3841714.6669914993,23813283.52952344,38.1,-2655.520271624982
119,2024-04-13 16:51:50.417344+00:00,G32,8065258.919812584,17952788.664598227,18138856.369506557,21263101.164606623,44.1,1273.3319090893938
120,2024-04-13 16:51:51.417344+00:00,G02,14579680.881912543,-5199819.456893694,22045831.016447797,22804511.646015055,46.6,-2629.6583120565765
121,2024-04-13 16:51:51.417344+00:00,G03,23182725.858845707,-12115873.310844766,4058855.1381345806,24143783.958319806,45.0,-2622.2951657676817
122,2024-04-13 16:51:51.417344+00:00,G08,24919985.806043923,4704403.131620079,8484865.369409585,21171999.78966106,49.6,903.7687136822204
123,2024-04-13 16:51:51.417344+00:00,G21,-1361681.9829161912,17168000.477053348,20332813.398403816,22788977.27918096,44.0,-1803.0930966889891
124,2024-04-13 16:51:51.417344+00:00,G27,15705990.291735245,1575838.5563955666,21907696.93265853,21740754.618607163,45.0,2832.4325818541934
125,2024-04-13 16:51:51.417344+00:00,G28,23145287.006018322,13294468.501160277,-2639956.3755494785,22145067.43048197,36.8,-2654.1699207569823
126,2024-04-13 16:51:51.417344+00:00,G32,5196870.9514737055,25766581.93549418,-3838587.330745368,23812787.659603175,41.9,1275.0769002389557
127,2024-04-13 16:51:51.417344+00:00,G10,8063168.2259744685,17951935.942537367,18140630.800115295,21263343.68759644,29.2,1413.5026288004963
128,2024-04-13 16:51:52.417344+00:00,G02,14580113.827304535,-5197169.453695878,22046204.423861805,22804010.373002972,46.2,-2629.881073474393
129,2024-04-13 16:51:52.417344+00:00,G03,23182399.766546614,-12115397.081048608,4062033.9391419124,24143282.410534963,44.4,-2622.3244933500273
130,2024-04-13 16:51:52.417344+00:00,G08,24920866.798752822,4705077.021928715,8481982.850359106,21172174.29879128,48.9,904.0916376080474
131,2024-04-13 16:51:52.417344+00:00,G21,-1363848.0564369485,17169328.451956004,20331502.85333358,22789336.752371266,43.7,-1803.1389310526552
132,2024-04-13 16:51:52.417344+00:00,G27,15706410.26510117,1578469.7006185288,21907295.550964948,21740408.650113102,44.3,2832.4184789730652
133,2024-04-13 16:51:52.417344+00:00,G28,23144917.05961609,13294551.460914478,-2643084.633960981,22145608.56105243,36.8,-2654.300372407416
134,2024-04-13 16:51:52.417344+00:00,G32,5196644.412218424,25767091.698218103,-3835459.912674939,23812274.72336996,41.9,1275.306552837323
135,2024-04-13 16:51:52.417344+00:00,G10,8061077.283026318,17951083.247698188,18142404.85359536,21263582.929945324,27.4,1411.9225638987477
136,2024-04-13 16:51:53.417345+00:00,G02,14580546.939454073,-5194519.435326209,22046577.381712966,22803508.8207874,46.1,-2642.2358383825103
137,2024-04-13 16:51:53.417345+00:00,G03,23182073.368770827,-12114920.60772161,4065212.652797478,24142784.45749497,44.4,-2634.9480142996404
138,2024-04-13 16:51:53.417345+00:00,G08,24921747.502812184,4705750.71072703,8479100.154440096,21172344.584968794,48.9,892.1512249630691
139,2024-04-13 16:51:53.417345+00:00,G21,-1366013.9147937223,17170656.47237112,20330191.87990857,22789697.377275944,43.3,-1815.5642103664125
140,2024-04-13 16:51:53.417345+00:00,G27,15706830.387773998,1581100.7599549717,21906893.725749776,21740070.185212668,43.9,2820.2210893975343
141,2024-04-13 16:51:53.417345+00:00,G28,23144546.7702271,13294634.270692475,-2646212.837797863,22146145.782774117,35.2,-2666.9984142629883
142,2024-04-13 16:51:53.417345+00:00,G32,5196417.864401967,25767601.083039235,-3832332.4130214755,23811761.47303283,40.3,1263.2476279128662
143,2024-04-13 16:51:53.417345+00:00,G10,8058986.091017,17950230.58013528,18144178.529899366,21263820.67157548,27.2,1400.4805866821087
144,2024-04-13 16:51:54.417345+00:00,G02,14580980.21835701,-5191869.401854238,22046949.889994357,22803007.582675748,46.9,-2622.9363660789645
145,2024-04-13 16:51:54.417345+00:00,G03,23181746.665548664,-12114443.890811855,4068391.2791278865,24142281.12978792,45.2,-2615.486999903174
146,2024-04-13 16:51:54.417345+00:00,G08,24922627.918164503,4706424.198034765,8476217.281765122,21172516.057761125,49.3,912.0156138117966
147,2024-04-13 16:51:54.417345+00:00,G10,-1368179.540906635,17171984.52779522,20328880.48847497,22792418.004528176,36.6,1899.9640242965972
148,2024-04-13 16:51:54.417345+00:00,G21,15707250.659757383,1583731.7344679958,21906491.457005844,21739725.12412993,45.9,-1796.0863686686005
149,2024-04-13 16:51:54.417345+00:00,G27,23144176.137841653,13294716.930542724,-2649340.9869548837,22146683.004495803,45.1,2839.854864087817
150,2024-04-13 16:51:54.417345+00:00,G28,5196191.307984075,25768110.089924205,-3829204.8320142454,23811263.509086434,39.1,-2645.069075149109
151,2024-04-13 16:51:54.417345+00:00,G32,8056894.650087282,17949377.939940788,18145951.82890192,21264071.884773728,43.8,1283.0690670781585
152,2024-04-13 16:51:55.417345+00:00,G02,14581413.66401039,-5189219.353341901,22047321.948700216,22802506.344564095,47.5,-2625.1508389360747
153,2024-04-13 16:51:55.417345+00:00,G03,23181419.6569339,-12113966.930302752,4071569.817928489,24141785.27077406,45.5,-2617.419415137726
154,2024-04-13 16:51:55.417345+00:00,G08,24923508.04475841,4707097.4838766605,8473334.232426688,21172692.03270963,50.3,910.3144537757402
155,2024-04-13 16:51:55.417345+00:00,G10,-1370344.9688593587,17173312.639101215,20327568.658394746,22792774.755484518,38.3,1896.7721256213135
156,2024-04-13 16:51:55.417345+00:00,G21,15707671.08102598,1586362.6240388495,21906088.744753662,21739380.063047193,46.4,-1798.1953904372774
157,2024-04-13 16:51:55.417345+00:00,G27,23143805.162453923,13294799.440513212,-2652469.081292551,22147227.415707197,45.3,2837.846165087164
158,2024-04-13 16:51:55.417345+00:00,G28,5195964.7429001145,25768618.718896512,-3826077.169532235,23810762.857806507,39.8,-2649.4904886427275
159,2024-04-13 16:51:55.417345+00:00,G32,8054802.9601168325,17948525.32710052,18147724.75069895,21264314.12856006,44.0,1281.20396104899
