,GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
77,2024-04-13 16:54:01.426041+00:00,G28,5167328.641621968,25829684.02603954,-3431335.5233102813,23752489.76240165,35.0,-2495.6487290786686
78,2024-04-13 16:54:01.426041+00:00,G32,7789252.060640548,17841324.657193534,18368096.935282182,21300900.72650044,48.6,1480.4898511476104
79,2024-04-13 16:54:02.426042+00:00,G02,14637819.235400125,-4852540.495166579,22090919.93178401,22744222.375447653,43.9,-2483.518488448508
80,2024-04-13 16:54:02.426042+00:00,G03,23137418.16261498,-12051395.53613383,4474537.025096268,24083828.672076195,37.9,-2469.87363043721
81,2024-04-13 16:54:02.426042+00:00,G08,25032930.07953713,4790984.237728105,8105746.692842904,21200697.409111172,44.7,1111.5759491823667
82,2024-04-13 16:54:02.426042+00:00,G10,-1643609.2745687868,17342344.602869898,20157482.282775573,22843786.323903844,35.3,2033.3234324025054
83,2024-04-13 16:54:02.426042+00:00,G21,15762276.027739774,1919796.7336072507,21851339.652628817,21701263.736138638,40.8,-1642.4056704174225
84,2024-04-13 16:54:02.426042+00:00,G27,23093894.738759417,13304077.964065365,-3049296.6846329058,22221431.62293558,40.1,3006.00507341629
85,2024-04-13 16:54:02.426042+00:00,G32,5167100.555225345,25830144.60791714,-3428198.0334067675,23749674.40953939,50.9,1479.6018504165893
86,2024-04-13 16:54:02.426042+00:00,G28,7787129.048004523,17840475.922622673,18369821.64508736,21301184.327302817,31.7,-1863.6700963429819
87,2024-04-13 16:54:03.426042+00:00,G02,14638273.994217336,-4849889.054697799,22091234.39314268,22743749.930195272,45.4,-2477.2513603872712
88,2024-04-13 16:54:03.426042+00:00,G08,25033772.903835494,4791632.002273027,8102841.525349718,21200910.273819976,48.4,1119.3173892315167
89,2024-04-13 16:54:03.426042+00:00,G10,-1645746.8166350117,17343678.08114945,20156115.843698278,22844190.15554764,34.4,2041.3867546873994
90,2024-04-13 16:54:03.426042+00:00,G21,15762715.421717478,1922416.2492206,21850880.26713152,21700957.938045815,46.6,-1636.151683677237
91,2024-04-13 16:54:03.426042+00:00,G27,23093479.73906386,13304141.700064404,-3052417.239348889,22222000.638953988,37.7,3013.2142098328673
92,2024-04-13 16:54:03.426042+00:00,G32,5166872.455341282,25830604.807504833,-3425060.4950496177,23749196.827447318,53.0,1485.0199209299194
93,2024-04-13 16:54:03.426042+00:00,G28,7785005.79111212,17839627.22171527,18371545.97300297,21301464.647464257,37.6,-1862.7147333110454
94,2024-04-13 16:54:04.426042+00:00,G02,14638728.91924019,-4847237.607551768,22091548.404200222,22743281.638094712,40.6,-2475.7221593449676
95,2024-04-13 16:54:04.426042+00:00,G03,23136686.324133255,-12050378.389299233,4480870.487158765,24082898.72781927,33.3,-2460.696661323248
96,2024-04-13 16:54:04.426042+00:00,G08,25034615.434089024,4792279.569551211,8099936.18902268,21201126.105065793,48.8,1123.166914869397
97,2024-04-13 16:54:04.426042+00:00,G10,-1647884.1384708313,17345011.597971026,20154748.979625728,22844568.195769623,35.5,2039.3341444432342
98,2024-04-13 16:54:04.426042+00:00,G21,15763154.962819258,1925035.6721563232,21850420.439693544,21700644.357155878,47.1,-1634.533858847845
99,2024-04-13 16:54:04.426042+00:00,G27,23093064.39459274,13304205.292627545,-3055537.7309224503,22222578.93848823,37.0,3015.2501530357
100,2024-04-13 16:54:04.426042+00:00,G32,5166644.340142408,25831064.628384877,-3421922.883878019,23748722.875000533,50.9,1486.8425580556916
101,2024-04-13 16:54:04.426042+00:00,G28,7782882.290049539,17838778.55453945,18373269.91895387,21301748.52747012,28.9,-1860.112287552246
102,2024-04-13 16:54:05.426042+00:00,G02,14639184.01047993,-4844586.153698297,22091861.964962825,22742806.784712285,42.4,-2480.175785101163
103,2024-04-13 16:54:05.426042+00:00,G03,23136319.954649873,-12049869.443282554,4484037.07405082,24082401.961394086,28.8,-2459.6472787593198
104,2024-04-13 16:54:05.426042+00:00,G08,25035457.67028075,4792926.939613238,8097030.68384231,21201336.59654499,48.3,1120.7986725299882
105,2024-04-13 16:54:05.426042+00:00,G10,-1650021.2398595847,17346345.153169386,20153381.69069848,22844945.328580283,38.6,2036.1949713121676
106,2024-04-13 16:54:05.426042+00:00,G21,15763594.651015686,1927655.002283346,21849960.17034007,21700331.090369858,47.1,-1638.725459483084
107,2024-04-13 16:54:05.426042+00:00,G27,23092648.705317385,13304268.741807353,-3058658.159407793,22223155.14399635,36.9,3012.060978780634
108,2024-04-13 16:54:05.426042+00:00,G32,5166416.20957788,25831524.07055034,-3418785.1999707487,23748253.703913413,47.4,1483.3293380547088
109,2024-04-13 16:54:05.426042+00:00,G28,7780758.544763919,17837929.921107687,18374993.482977856,21302023.158860575,28.4,-1859.9623351685536
110,2024-04-13 16:54:06.426042+00:00,G02,14639639.26790801,-4841934.6933392305,22092175.07540923,22742340.90074177,42.6,-2481.5101099678805
111,2024-04-13 16:54:06.426042+00:00,G03,23135953.285145532,-12049360.248937242,4487203.564018726,24081954.09047901,36.1,-2465.7724164492006
112,2024-04-13 16:54:06.426042+00:00,G08,25036299.612343542,4793574.1124719,8094125.009961625,21201551.241176,47.7,1121.9392430412097
113,2024-04-13 16:54:06.426042+00:00,G10,-1652158.1205929788,17347678.746584505,20152013.977051865,22845345.25137531,38.9,2037.8009369006102
114,2024-04-13 16:54:06.426042+00:00,G21,15764034.486288773,1930274.239539124,21849499.459084313,21700018.416891243,45.9,-1639.4442256405698
115,2024-04-13 16:54:06.426042+00:00,G27,23092232.671216357,13304332.047655428,-3061778.5248035104,22223723.217702996,35.5,3015.370989085364
116,2024-04-13 16:54:06.426042+00:00,G28,5166188.065362718,25831983.130442984,-3415647.467690487,23750110.611950587,35.1,-2490.7340352655974
117,2024-04-13 16:54:06.426042+00:00,G32,7778634.555468651,17837081.32153906,18376716.66489648,21302313.355845254,46.2,1486.0409374715791
