Latitude,Longitude,Altitude,Sat.X,Sat.Y,Sat.Z
32.16874322060095,34.81077117279581,58.03757345303893,23138513.668714173,-12052919.394217,4465036.110534395
32.168704770985315,34.81077719067491,69.47144680004567,25030399.842822723,4789039.760194566,8114461.181554461
32.16861088790222,34.81076089560899,60.64793589245528,-1637195.3259651912,17338344.398944348,20161579.050670728
32.168472352590854,34.81083046363102,56.16517250984907,15760958.728622686,1911937.6306832824,21852715.157457583
32.16846083073928,34.81067973869839,46.93966807797551,23095137.669228863,13303885.894964872,-3039934.6429802966
32.168373805435166,34.810717458763584,50.48135990463197,5167784.765270568,25828761.733386178,-3437610.235220305
32.168349726417844,34.81063415546508,73.44735035020858,7793497.353083547,17843022.227166805,18364646.37007263
32.16835279933025,34.81052520545418,65.94986391812563,14636910.21642518,-4857843.355681109,22090289.65819919
32.16818793612457,34.810570091569744,62.32389874942601,23138148.800276164,-12052411.6897502,4468203.178244211
32.16802139007373,34.81059028819136,23.60818553250283,25031243.54899787,4789688.116727776,8111556.520980244
32.16793992154185,34.810455018095496,44.74150186125189,-1639333.5290692514,17339677.761634715,20160213.886368938
32.167886399065864,34.81041509994929,53.70879090297967,15761397.681171078,1914557.4242559555,21852257.097808544
32.16786234152286,34.81035061702199,59.08344289474189,23094723.703812163,13303950.061568344,-3043055.38651061
32.16781910741831,34.81037576418064,34.83530681859702,5167556.711026728,25829223.069058105,-3434472.915777534
32.16782599623914,34.810296329645006,47.70468224585056,7791374.829016364,17842173.425392583,18366371.843595777
32.16785859029641,34.81021338263252,30.525093630887568,14637364.642792435,-4855191.928899638,22090605.020128507
32.16791033464602,34.810103331575064,54.36618358734995,23137783.631565005,-12051903.737070898,4471370.149767799
32.16793442360968,34.81008304292345,46.6855678120628,25032086.961229336,4790336.275879034,8108651.691458832
32.167981118095724,34.80989041701898,70.431396715343,-1641471.5119589418,17341011.162966784,20158848.297056004
32.167882794234266,34.81003865451386,37.97840491589159,15761836.780874714,1917177.1252035373,21851798.59620296
32.16794380257343,34.80992413962929,45.14542935602367,23094309.393677942,13304014.084582366,-3046176.0669477573
32.16795251142134,34.80981505096239,50.50962773151696,5167328.641621968,25829684.02603954,-3431335.5233102813
32.167927274757915,34.809846179003976,28.654780727811158,7789252.060640548,17841324.657193534,18368096.935282186
32.16320396159375,34.816835446293716,-1466.7369784172624,14637819.235400124,-4852540.495166579,22090919.93178401
32.163223553918904,34.81681817558764,-1466.859535572119,23137418.16261498,-12051395.53613383,4474537.025096268
32.16796205281762,34.80961795342192,50.82937016617507,25032930.07953713,4790984.237728105,8105746.692842904
32.16792976368281,34.809556573124816,52.31749401334673,-1643609.2745687868,17342344.602869898,20157482.282775573
32.167869361485394,34.80944993846832,61.787049770355225,15762276.027739774,1919796.7336072507,21851339.652628817
32.16807250824235,34.80944894063085,30.525888693518937,23093894.738759417,13304077.964065364,-3049296.6846329058
32.16795708785097,34.80931679256777,56.67492583114654,5167100.555225345,25830144.60791714,-3428198.0334067675
32.16787576015222,34.80916287250725,62.773981630802155,7787129.048004523,17840475.922622673,18369821.64508736
32.16800472659865,34.80924903245888,34.516917443834245,14638273.994217336,-4849889.054697799,22091234.39314268
32.16804970679008,34.809188766766816,40.68980290368199,25033772.90383549,4791632.002273027,8102841.525349718
32.16806350462863,34.80911395668767,43.83025600016117,-1645746.8166350117,17343678.08114945,20156115.84369828
32.16809471313814,34.80903260854809,47.87625175900757,15762715.421717478,1922416.2492206,21850880.26713152
32.16812061128722,34.8089107333079,51.454636913724244,23093479.73906386,13304141.700064404,-3052417.239348889
32.16811458283764,34.80888265912946,51.34148011729121,5166872.455341282,25830604.807504836,-3425060.4950496177
32.168105139208926,34.808811701387185,53.06922610569745,7785005.79111212,17839627.22171527,18371545.97300297
32.16812488657315,34.8088652625833,36.75766834523529,14638728.91924019,-4847237.607551768,22091548.404200222
32.16815527647165,34.80868911818919,62.08363164309412,23136686.32413325,-12050378.389299233,4480870.487158765
32.1680772059932,34.80859026537451,66.7989939507097,25034615.434089024,4792279.569551211,8099936.18902268
32.16818855030206,34.808639041860175,71.8582920609042,-1647884.138470831,17345011.597971026,20154748.979625728
32.16827510247365,34.80872724555172,82.64414488058537,15763154.962819258,1925035.6721563232,21850420.439693544
32.16828243931796,34.808724066439716,47.11112496536225,23093064.39459274,13304205.292627543,-3055537.7309224503
32.1637066463263,34.81202012207166,-2593.961358761415,5166644.340142408,25831064.62838488,-3421922.883878019
32.16829982554206,34.808795782170414,63.47859462257475,7782882.290049539,17838778.55453945,18373269.91895387
32.16840560152146,34.80873380627243,57.847020025365055,14639184.01047993,-4844586.153698297,22091861.964962825
32.168446916088314,34.80878237110059,47.52323158830404,23136319.954649877,-12049869.443282554,4484037.07405082
32.16855426530402,34.8087968094262,39.06481076031923,25035457.67028075,4792926.939613238,8097030.68384231
32.16407593878293,34.81216539310901,-2590.7542131589726,-1650021.2398595847,17346345.153169386,20153381.69069848
32.168780177282265,34.80885138371217,36.42280690930784,15763594.651015686,1927655.002283346,21849960.17034007
32.16883127359592,34.80885726802624,31.30393007211387,23092648.705317385,13304268.741807353,-3058658.159407793
32.16882769341486,34.80892715267705,37.45320501178503,5166416.20957788,25831524.07055034,-3418785.1999707487
32.1693618342456,34.8007599154289,-2405.347404400818,7780758.544763919,17837929.921107687,18374993.482977856
32.16899891569605,34.808987807952114,46.93001484964043,14639639.26790801,-4841934.693339231,22092175.07540923
32.16448644352011,34.81239442275824,-2582.771506984718,23135953.28514553,-12049360.248937242,4487203.564018726
32.16908526987037,34.80904586698734,10.502638974227011,25036299.612343542,4793574.1124719,8094125.009961625
32.16440017246176,34.81628659767388,-1438.8361546825618,-1652158.1205929788,17347678.746584505,20152013.977051865
32.16440909710571,34.81626541530795,-1451.033093092963,15764034.486288773,1930274.239539124,21849499.459084317
32.16914765631684,34.80925632082456,51.85100741870701,23092232.67121636,13304332.047655428,-3061778.5248035104
32.16924036082383,34.80930796807323,73.52163076214492,5166188.065362718,25831983.130442984,-3415647.467690487
32.169584327256956,34.80126911001997,-2398.4580712476745,7778634.555468651,17837081.32153906,18376716.66489648
32.16909884809904,34.809502031666185,39.9453985132277,14640094.691549016,-4839283.226366813,22092487.7355548
32.169088073764534,34.80958751824363,27.815680399537086,23135586.315563627,-12048850.806091277,4490369.957840244
32.169485829275736,34.80155053131489,-2413.922220589593,25037141.26024689,4794221.088168066,8091219.167407471
32.16905372401257,34.80981942309808,44.576955328695476,-1654294.7809414703,17349012.378355272,20150645.838514697
32.16902417596395,34.809940520617836,44.71935801953077,15764474.468615636,1932893.3838321704,21849038.30594461
32.16899404293901,34.80999516968921,27.787851213477552,23091816.292291008,13304395.210219728,-3064898.826938212
32.1694146131538,34.8019985532506,-2421.2406124081463,5165959.903914916,25832441.815161232,-3412509.638550264
32.16933942810242,34.802109861399344,-2419.657991866581,7776510.322042601,17836232.75581855,18378439.46480315
32.16888416827233,34.81037899297046,52.32616985589266,14640550.281377908,-4836631.752962366,22092799.9453807
32.168911267515966,34.810390077989176,37.93872152362019,23135219.045997877,-12048341.114781631,4493536.254994078
32.168882089916806,34.81055005733408,34.270513493567705,25037982.61396071,4794867.866742693,8088313.15620533
32.1688576732443,34.8106917405744,79.90471140481532,-1656431.2206453234,17350346.048289534,20149277.275255263
32.16884387355853,34.81078478036609,85.43266408983618,15764914.59799275,1935512.4351861065,21848576.710919
32.16875497522186,34.81081195356786,52.37450187839568,23091399.568540264,13304458.229548853,-3068019.065658293
32.16877093507528,34.810741741534855,38.58196015190333,5165731.7269346565,25832900.121173624,-3409371.736708721
32.16877941723962,34.81085787453444,51.48306735698134,7774385.844574582,17835384.224015445,18380161.882620536
32.16874798034102,34.81083389001508,58.42937998007983,14641006.037404208,-4833980.273105675,22093111.704891957
32.16875900766323,34.810852763190944,53.0043526943773,23134851.476466917,-12047831.174940674,4496702.45560809
32.16881402364727,34.810958627968134,28.748169998638332,25038823.673441075,4795514.448226176,8085406.976428431
32.17237374058793,34.80078578484459,-2686.1924883965403,-1658567.43968492,17351679.756344978,20147908.28728823
32.16870779743823,34.81107872630374,41.57647179719061,15765354.874394996,1938131.3934958533,21848114.67402819
32.16878534643544,34.81118053756719,26.632384814321995,23090982.49992565,13304521.105696524,-3071139.2410924206
32.168812452948956,34.81118136626223,5.610189172439277,5165503.534389701,25833358.04843613,-3406233.762498897
32.168824522411974,34.811393723357035,21.553768057376146,7772261.123123637,17834535.726186994,18381883.91829562
32.16878340396426,34.81151889302574,45.68935265671462,14641461.959594728,-4831328.787025042,22093423.01406432
32.168749839428955,34.81157652974389,43.8117207782343,23134483.60701674,-12047320.98653914,4499868.559573108
32.168779234411375,34.811747233569655,49.6345061827451,25039664.43864683,4796160.832651176,8082500.628140468
32.16877897165367,34.81176884771106,27.78149299044162,-1660703.4381507756,17353013.50254819,20146538.874557476
32.16930988058603,34.80374271862832,-2434.502136459574,15765795.297801703,1940750.25868336,21847652.195288178
32.16882550462853,34.812159717570786,72.5475355181843,23090565.086439826,13304583.8387125,-3074259.3531327406
32.16409869750498,34.81927015841407,-1403.475603860803,5165275.326180841,25833815.597039167,-3403095.7153321425
32.16414523723433,34.81931133662739,-1428.7514768783003,7770136.157746529,17833687.26238938,18383605.57177738
32.16882767183339,34.812275402604314,52.03263004310429,14641918.047990903,-4828677.2945148125,22093733.87292452
32.16882958892412,34.81235570706798,50.086902062408626,23134115.437697165,-12046810.549552692,4503034.566748276
32.16887861535957,34.81238129697897,40.85842517390847,25040504.909528315,4796807.020043576,8079594.111434654
32.168868245736434,34.81249180781928,52.366325662471354,-1662839.2157797236,17354347.286704678,20145169.037233874
32.16884417240332,34.81257024061611,36.02113939169794,15766235.868200475,1943369.03071962,21847189.274706315
32.1724352430742,34.80254873199134,-2671.1091209752485,23090147.32807455,13304646.428646129,-3077379.4016809016
32.168851078820516,34.81280585471929,46.33830100949854,5165047.102322031,25834272.766845565,-3399957.5961811715
32.16887884079724,34.81282375645318,38.496636535041034,7768010.948366654,17832838.832625747,18385326.84312267
32.16884505398289,34.81296102405413,46.348336881026626,14642374.3025197,-4826025.79603461,22094044.281421293
32.16886510697905,34.81297612436842,22.32466953713447,23133746.96854369,-12046299.863937406,4506200.477115487
32.16935115481029,34.80494001274997,-2450.0622768737376,25041345.086038537,4797453.010431419,8076687.4263950065
32.16882774552902,34.81321471455733,38.86032376624644,-1664974.7728759423,17355681.108974405,20143798.77512428
32.16880310563659,34.81325201870246,60.239213039167225,15766676.585576387,1945987.709560487,21846725.91229256
32.16884807611652,34.81338398330729,35.034611942246556,23089729.2248308,13304708.875545513,-3080499.386569507
32.1723923710943,34.8032386718305,-2663.306752897799,5164818.862728585,25834729.55791688,-3396819.404655356
32.17244194932344,34.80333552134481,-2661.421546184458,7765885.495147011,17831990.436994627,18387047.73219449
32.168864583811704,34.81355886309164,47.79540593083948,14642830.723245883,-4823374.291243066,22094354.23959723
32.16881265713371,34.81362626786773,47.32560119591653,23133378.19959389,-12045788.9296522,4509366.290638554
32.169384763513,34.80539521213882,-2446.8350962512195,25042184.96815563,4798098.803862259,8073780.573018595
32.16888030976949,34.813554342617095,53.12392674572766,-1667110.1090945918,17357014.969111905,20142428.08845197
32.16456568329224,34.80874113074618,2405.1084483405575,15767117.449894952,1948606.2950457912,21846262.10807747
32.16880128538845,34.81352893209976,66.83507349621505,23089310.77667133,13304771.179464707,-3083619.307915232
32.1638345125004,34.80228842978455,-594.5569915380329,7763759.798089295,17831142.075530328,18388768.238986365
32.16364304313409,34.80940006116512,1876.8093579346314,14643287.310126511,-4820722.780424845,22094663.747421592
32.16888860926969,34.81352959024154,48.6528796646744,23133009.130897384,-12045277.746672297,4512532.007179211
