,GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Doppler
81,2024-04-13 16:52:29.418698+00:00,G03,23170119.48078393,-12097604.403446054,4179591.9012062238,24126628.158549722,35.7,-2533.8459018336275
82,2024-04-13 16:52:29.418698+00:00,G08,24953261.42339673,4729870.464079438,8375201.948249681,21180431.301080596,40.3,1025.5928464555527
83,2024-04-13 16:52:29.418698+00:00,G10,-1443844.073119278,17218496.852422517,20282709.989245925,22806849.2543671,37.8,2004.61221006622
84,2024-04-13 16:52:29.418698+00:00,G21,15722054.687229667,1675765.4404700692,21892132.16094291,21729541.33485816,39.3,-1700.5726831095428
85,2024-04-13 16:52:29.418698+00:00,G27,23130987.28770797,13297516.061587442,-2758795.4756012703,22167412.897000186,43.5,2941.8635674463376
86,2024-04-13 16:52:29.418698+00:00,G28,5188255.700621713,25785687.863352753,-3719684.4337085974,23795407.524180975,29.6,-2554.7814686080264
87,2024-04-13 16:52:29.418698+00:00,G32,7983534.786153723,17919551.985909,18207781.73473421,21274453.572942305,39.2,1392.436108925189
88,2024-04-13 16:52:30.418698+00:00,G02,14596689.880261444,-5096455.105594215,22060061.20403247,22786808.859790992,37.7,-2497.5099888675295
89,2024-04-13 16:52:30.418698+00:00,G03,23169781.807992168,-12097118.892826293,4182767.3357339795,24126155.717728063,28.9,-2418.6756846624667
90,2024-04-13 16:52:30.418698+00:00,G08,24954131.4173367,4730536.718849025,8372312.7522687195,21180620.78249763,36.4,1096.141147087912
91,2024-04-13 16:52:30.418698+00:00,G10,-1446001.9416568512,17219826.519164845,20281383.18436909,22807229.98192261,39.1,2094.91616312861
92,2024-04-13 16:52:30.418698+00:00,G21,15722480.323413152,1678393.3184863157,21891713.932773247,21729219.377863713,39.9,-1606.1216816954773
93,2024-04-13 16:52:30.418698+00:00,G27,23130604.297426052,13297593.356954068,-2761921.612874596,22167990.324023545,38.7,3046.0034084553035
94,2024-04-13 16:52:30.418698+00:00,G28,5188028.799854327,25786183.26033143,-3716553.963020143,23794966.517745283,28.8,-2441.959541404678
95,2024-04-13 16:52:30.418698+00:00,G32,7981434.40479753,17918700.36264194,18209541.42867558,21274722.480661344,37.9,1491.401314380295
96,2024-04-13 16:52:31.418698+00:00,G02,14597129.326738024,-5093804.558988905,22060417.073332384,22786348.66459146,37.1,-2443.5082941685455
97,2024-04-13 16:52:31.418698+00:00,G03,23169443.831264492,-12096633.137288598,4185942.6801534016,24125701.52983417,37.2,-2422.6695244418884
98,2024-04-13 16:52:31.418698+00:00,G08,24955001.12096046,4731202.773257671,8369423.3820277,21180837.556055207,40.2,1119.9746956740876
99,2024-04-13 16:52:31.418698+00:00,G10,-1448159.5933731599,17221156.22930552,20280055.952200927,22807627.531488024,41.4,2095.149661967285
100,2024-04-13 16:52:31.418698+00:00,G21,15722906.108273612,1681021.10924653,21891295.261542708,21728912.07905216,39.9,-1606.4378747007659
101,2024-04-13 16:52:31.418698+00:00,G27,23130220.963607408,13297670.504236085,-2765047.693159656,22168560.526656758,33.9,3042.7437197945983
102,2024-04-13 16:52:31.418698+00:00,G28,5187801.8885232285,25786678.279246874,-3713423.41267625,23794467.646387566,31.2,-2456.0997631155947
103,2024-04-13 16:52:31.418698+00:00,G32,7979333.775853273,17917848.768564284,18211300.74397628,21275001.893411465,40.7,1491.4176609016022
104,2024-04-13 16:52:32.418698+00:00,G02,14597568.939839924,-5091153.999680141,22060772.492842074,22785882.50141747,41.1,-2476.705835303641
105,2024-04-13 16:52:32.418698+00:00,G03,23169105.550590813,-12096147.13672382,4189117.9348688694,24125220.957211044,42.0,-2464.6938665629395
106,2024-04-13 16:52:32.418698+00:00,G08,24955870.53433829,4731868.627422792,8366533.837216986,21181043.196373872,39.6,1082.833235753563
107,2024-04-13 16:52:32.418698+00:00,G10,-1450317.0284071164,17222485.982901327,20278728.2926573,22808016.94925197,41.4,2054.0045062765503
108,2024-04-13 16:52:32.418698+00:00,G21,15723332.04182637,1683648.8128869599,21890876.147231966,21728596.9974435,43.0,-1643.605697393399
109,2024-04-13 16:52:32.418698+00:00,G27,23129837.28625063,13297747.50348073,-2768173.7162887054,22169133.416623503,34.7,3004.220417913556
110,2024-04-13 16:52:32.418698+00:00,G28,5187574.966632734,25787172.9199716,-3710292.783507704,23793984.096321028,31.9,-2490.0761679129823
111,2024-04-13 16:52:32.418698+00:00,G32,7977232.899313463,17916997.20370742,18213059.680636857,21275285.494213838,40.6,1453.56729081438
112,2024-04-13 16:52:33.418698+00:00,G02,14598008.719563013,-5088503.42773444,22061127.46255538,22785410.614572056,38.2,-2461.807743992111
113,2024-04-13 16:52:33.418698+00:00,G03,23168766.96605221,-12095660.89115301,4192293.0994308377,24124749.982207682,45.2,-2454.7167192049806
114,2024-04-13 16:52:33.418698+00:00,G08,24956739.65740863,4732534.281361312,8363644.117964583,21181244.68354071,41.4,1093.5794709130325
115,2024-04-13 16:52:33.418698+00:00,G10,-1452474.2464722423,17223815.779746413,20277400.205916207,22808432.472541656,37.0,2067.4189103894164
116,2024-04-13 16:52:33.418698+00:00,G21,15723758.12401828,1686276.429121215,21890456.589889083,21728299.889559105,37.5,-1631.5204898268403
117,2024-04-13 16:52:33.418698+00:00,G27,23129453.265345115,13297824.35473711,-2771299.682168966,22169711.71615775,34.1,3012.1148261449403
118,2024-04-13 16:52:33.418698+00:00,G28,5187348.034137806,25787667.18248414,-3707162.0756773227,23793525.081260633,34.8,-2476.3857960580444
119,2024-04-13 16:52:33.418698+00:00,G32,7975131.775128948,17916145.66808571,18214818.238692857,21275560.998115182,43.3,1467.0281703309631
120,2024-04-13 16:52:34.418698+00:00,G02,14598448.665876046,-5085852.843381293,22061481.98244444,22784951.640887767,38.2,-2477.146870858914
121,2024-04-13 16:52:34.418698+00:00,G03,23168428.077678002,-12095174.400524184,4195468.173872184,24124279.04210475,44.6,-2466.847120095154
122,2024-04-13 16:52:34.418698+00:00,G08,24957608.4900774,4733199.735065128,8360754.224506811,21181460.235583045,43.2,1082.367039376277
123,2024-04-13 16:52:34.418698+00:00,G10,-1454631.248002789,17225145.620079592,20276071.691711623,22808808.104633592,36.2,2055.7269808943115
124,2024-04-13 16:52:34.418698+00:00,G21,15724184.354888173,1688903.958229954,21890036.589471556,21727981.806512993,38.0,-1642.4005420970125
125,2024-04-13 16:52:34.418698+00:00,G27,23129068.90085827,13297901.058058847,-2774425.5908863503,22170281.011379644,36.1,3000.5228988978333
126,2024-04-13 16:52:34.418698+00:00,G28,5187121.090956601,25788161.066844575,-3704031.2888299953,23793050.221402526,37.5,-2486.628654517255
127,2024-04-13 16:52:34.418698+00:00,G32,7973030.4034289215,17915294.161785945,18216576.418030366,21275841.59748011,41.3,1456.698450944806
128,2024-04-13 16:52:35.418698+00:00,G02,14598888.778811233,-5083202.246467784,22061836.052532535,22784480.9755576,38.2,-2468.023108069208
129,2024-04-13 16:52:35.418698+00:00,G03,23168088.885517042,-12094687.664812177,4198643.158046126,24123815.53579458,46.8,-2461.8998934994815
130,2024-04-13 16:52:35.418698+00:00,G08,24958477.032373726,4733864.988620086,8357864.156670595,21181665.59669822,47.9,1086.4468586525757
131,2024-04-13 16:52:35.418698+00:00,G10,-1456788.0324104726,17226475.50350912,20274742.750407342,22809219.998277985,34.9,2058.874647806058
132,2024-04-13 16:52:35.418698+00:00,G21,15724610.734396478,1691531.4000107688,21889616.14601406,21727658.94210722,35.6,-1635.9641794622407
133,2024-04-13 16:52:35.418698+00:00,G27,23128684.1927849,13297977.613493893,-2777551.442304384,22170848.212575402,44.0,3009.616372545117
134,2024-04-13 16:52:35.418698+00:00,G28,5186894.137053337,25788654.573011562,-3700900.423253884,23792580.736211482,43.3,-2480.033153689755
135,2024-04-13 16:52:35.418698+00:00,G32,7970928.78415778,17914442.68482016,18218334.218690034,21276114.134844437,40.0,1459.52687991102
136,2024-04-13 16:52:36.418698+00:00,G02,14599329.05834845,-5080551.637156474,22062189.672800727,22784009.716920022,37.1,-2465.9475806432097
137,2024-04-13 16:52:36.418698+00:00,G03,23167749.389591098,-12094200.68395362,4201818.0520576015,24123343.094972927,41.2,-2459.531731290079
138,2024-04-13 16:52:36.418698+00:00,G08,24959345.284223218,4734530.04203358,8354973.914626645,21181872.17932864,47.9,1087.5415146701248
139,2024-04-13 16:52:36.418698+00:00,G10,-1458944.600176705,17227805.43030271,20273413.381708268,22809595.630369917,36.5,2057.787123359079
140,2024-04-13 16:52:36.418698+00:00,G21,15725037.262490831,1694158.754182363,21889195.259563968,21727356.459555764,41.6,-1632.674522179138
141,2024-04-13 16:52:36.418698+00:00,G27,23128299.141113177,13298054.021091813,-2780677.236339798,22171415.134567685,48.2,3003.810472800769
142,2024-04-13 16:52:36.418698+00:00,G28,5186667.172367298,25789147.70099932,-3697769.478884373,23792104.06153073,43.8,-2483.390921478305
143,2024-04-13 16:52:36.418698+00:00,G32,7968826.917522302,17913591.237306375,18220091.64049334,21276402.83111039,45.0,1464.2394858479279
144,2024-04-13 16:52:37.418698+00:00,G02,14599769.504501903,-5077901.015403017,22062542.843257736,22783525.545121323,34.6,-2478.983771125827
145,2024-04-13 16:52:37.418698+00:00,G03,23167409.589952674,-12093713.457928997,4204992.855724722,24122872.434073478,34.6,-2473.687658482251
146,2024-04-13 16:52:37.418698+00:00,G08,24960213.245584894,4735194.895337768,8352083.49843505,21182079.91367343,48.0,1075.975709805107
147,2024-04-13 16:52:37.418698+00:00,G10,-1461100.9508405626,17229135.40014709,20272083.585899964,22809993.459138814,34.2,2038.1390855276554
148,2024-04-13 16:52:37.418698+00:00,G21,15725463.93920757,1696786.0210104221,21888773.93008109,21727037.15499441,39.8,-1645.719046182422
149,2024-04-13 16:52:37.418698+00:00,G27,23127913.74583725,13298130.280900547,-2783802.97286305,22171988.024534427,43.1,2994.065061421344
150,2024-04-13 16:52:37.418698+00:00,G28,5186440.1968534,25789640.45078714,-3694638.4558787756,23791628.887568705,43.2,-2492.9784767451047
151,2024-04-13 16:52:37.418698+00:00,G32,7966724.803322066,17912739.819197696,18221848.683602255,21276673.83285556,42.3,1451.695133344647
152,2024-04-13 16:52:38.418698+00:00,G02,14600210.117216542,-5075250.381579678,22062895.563856784,22783063.255895663,32.3,-2476.335794934045
153,2024-04-13 16:52:38.418698+00:00,G03,23167069.486641124,-12093225.98669995,4208167.568988693,24122402.645684924,36.3,-2471.6390547384067
154,2024-04-13 16:52:38.418698+00:00,G08,24961080.916431192,4735859.548575499,8349192.908111087,21182284.0881738,46.3,1075.2752934190887
155,2024-04-13 16:52:38.418698+00:00,G10,-1463257.0845557768,17230465.41310794,20270753.36288919,22810386.50654805,34.3,2051.4299291706393
156,2024-04-13 16:52:38.418698+00:00,G21,15725890.764498424,1699413.2002390283,21888352.15760877,21726723.29490099,39.8,-1636.6638746782014
157,2024-04-13 16:52:38.418698+00:00,G27,23127528.006935958,13298206.39297177,-2786928.6518654195,22172561.542709015,41.0,2994.20416711247
158,2024-04-13 16:52:38.418698+00:00,G28,5186213.2104518395,25790132.822385963,-3691507.354193974,23791144.709294327,35.7,-2481.7819109496186
159,2024-04-13 16:52:38.418698+00:00,G32,7964622.441812326,17911888.430632163,18223605.347797394,21276958.34106926,39.7,1466.8879428197479
160,2024-04-13 16:52:39.418698+00:00,G02,14600650.896481778,-5072599.73579083,22063247.834586915,22782627.351399228,28.2,-2449.40442030011
161,2024-04-13 16:52:39.418698+00:00,G03,23166729.079696488,-12092738.270229332,4211342.191783686,24121933.485504203,35.9,-2433.5862762549955
162,2024-04-13 16:52:39.418698+00:00,G08,24961948.296707146,4736524.00176846,8346302.143761274,21182489.44928898,47.5,1114.4285774105165
163,2024-04-13 16:52:39.418698+00:00,G10,-1465413.0013725767,17231795.46918737,20269422.712646224,22810762.138639983,32.4,2080.809435760373
164,2024-04-13 16:52:39.418698+00:00,G21,15726317.738340918,1702040.2917715344,21887929.942164898,21726418.997526888,33.8,-1629.1221987350282
165,2024-04-13 16:52:39.418698+00:00,G27,23127141.924390383,13298282.35735604,-2790054.273323656,22173131.745342225,41.2,3032.85022816333
166,2024-04-13 16:52:39.418698+00:00,G28,5185986.213140046,25790624.81572732,-3688376.1742913146,23790689.323879216,35.2,-2454.000356947687
167,2024-04-13 16:52:39.418698+00:00,G32,7962519.832855563,17911037.07158816,18225361.633188296,21277231.436840557,40.2,1491.0678132936218
168,2024-04-13 16:52:40.418698+00:00,G02,14601091.842428159,-5069949.077292727,22063599.65554969,22782126.4273915,34.2,-2504.4660747238677
169,2024-04-13 16:52:40.418698+00:00,G03,23166388.369165722,-12092250.308489257,4214516.723981431,24121470.607401866,33.0,-2494.82290923262
170,2024-04-13 16:52:40.418698+00:00,G08,24962815.386370633,4737188.254948521,8343411.205449393,21182696.31112288,45.8,1043.1778571419786
171,2024-04-13 16:52:40.418698+00:00,G10,-1467568.7009078218,17233125.568119675,20268091.635409273,22811168.064309914,32.1,2042.236293015344
172,2024-04-13 16:52:40.418698+00:00,G21,15726744.860757258,1704667.2957863323,21887507.283723142,21726097.005632002,31.7,-1674.3908445555542
173,2024-04-13 16:52:40.418698+00:00,G27,23126755.49819347,13298358.174101818,-2793179.837116989,22173704.04200157,40.2,2969.8443246442016
174,2024-04-13 16:52:40.418698+00:00,G28,5185759.2048267,25791116.43089098,-3685244.9156891564,23790210.24106842,39.6,-2518.8063009307807
175,2024-04-13 16:52:40.418698+00:00,G32,7960416.976541095,17910185.742136523,18227117.53969431,21277500.65866351,38.9,1425.2810780320863
176,2024-04-13 16:52:41.418699+00:00,G02,14601532.954921326,-5067298.406933916,22063951.026635215,22781649.130978584,36.9,-2420.1745965623477
177,2024-04-13 16:52:41.418699+00:00,G03,23166047.355065584,-12091762.101409515,4217691.165732296,24120993.35032012,33.9,-2405.1349956595
178,2024-04-13 16:52:41.418699+00:00,G08,24963682.185384825,4737852.3081512675,8340520.093221677,21182903.17295678,44.6,1141.5182088071092
179,2024-04-13 16:52:41.418699+00:00,G10,-1469724.1835093703,17234455.710090417,20266760.130965035,22811550.29258415,38.0,2107.8908137663057
180,2024-04-13 16:52:41.418699+00:00,G21,15727172.131653879,1707294.2117495975,21887084.182371743,21725811.310190015,37.0,-1592.5507035500884
181,2024-04-13 16:52:41.418699+00:00,G27,23126368.72833499,13298433.843258416,-2796305.343149723,22174281.434124492,44.6,3060.168470468207
182,2024-04-13 16:52:41.418699+00:00,G28,5185532.185485762,25791607.66781459,-3682113.5788113065,23789741.663288698,41.3,-2426.125050838257
183,2024-04-13 16:52:41.418699+00:00,G32,7958313.87307639,17909334.442395218,18228873.06713691,21277790.262340788,41.7,1514.501513147818
184,2024-04-13 16:52:42.418699+00:00,G02,14601974.233982319,-5064647.724628592,22064301.947857726,22781178.465648413,35.4,-2453.28383443038
185,2024-04-13 16:52:42.418699+00:00,G03,23165706.037471645,-12091273.649003394,4220865.516641198,24120532.566243913,36.8,-2440.6604737407806
186,2024-04-13 16:52:42.418699+00:00,G08,24964548.693668608,4738516.16137841,8337628.807272192,21183123.855363134,41.8,1113.054668320633
187,2024-04-13 16:52:42.418699+00:00,G10,-1471879.4488218548,17235785.894851245,20265428.199534472,22811952.623509225,33.1,2078.860834264526
188,2024-04-13 16:52:42.418699+00:00,G21,15727599.551121,1709921.0402576895,21886660.63801699,21725486.945065513,36.5,-1611.7426413850342
189,2024-04-13 16:52:42.418699+00:00,G27,23125981.614794392,13298509.364877054,-2799430.7914102785,22174858.86114785,45.1,3031.0482645792113
190,2024-04-13 16:52:42.418699+00:00,G28,5185305.1550643165,25792098.526495695,-3678982.1636992143,23789281.18241001,38.1,-2455.4180170210693
191,2024-04-13 16:52:42.418699+00:00,G32,7956210.522355018,17908483.172355793,18230628.215599038,21278079.866018068,37.3,1480.6026741966339
192,2024-04-13 16:52:43.418699+00:00,G02,14602415.679591777,-5061997.030533825,22064652.41919928,22780724.90153163,39.1,-2456.2811774501038
193,2024-04-13 16:52:43.418699+00:00,G03,23165364.41639948,-12090784.951198496,4224039.776871066,24120066.407500647,41.6,-2446.748110587662
194,2024-04-13 16:52:43.418699+00:00,G08,24965414.911262475,4739179.814725055,8334737.347389063,21183330.0889892,41.0,1105.7432860158785
